Username,Stars,Time,Text,Images
小煩,5,8 個月前,"真的很方便，很適合I人去吃～～因為門口有機器自動點餐！
進去位子坐～～
服務人員端來直接吃，不用對話！
份量夠價格合理","https://lh3.googleusercontent.com/grass-cs/ANxoTn3B6dHJz3u0jMbjunPvn4fDLzJAfLOXeTqk5uLJ-rmAoOSk07IpmsIic7iQtiDMhtp0QjbB_KN1_JhEe44uwGH-oj9y2vMeK1SYQnFwNXrDtomfZ8vzvx4fKmmpgjIbOE0n8sBGFilsb6OL=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2w4I5oDyVbTDnM_bBG7wkYCf-DcU8UMMDniyefIqESH8ulpFpi_iRkLuKsmRJ7d6bzP-FYRgcG6DyHwbRySxKpe6gru4khcqsMzh2KZ2iLC_9-ryjRoYRqa4KYtly9Iu-rsTihK7aekcc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0gbFyHt7oA1F-6lWQfdv-LzSBlsNS7vbMEEvhXvuRPdqVI1Nm1VkCjBylMLdiueVFmNadZyM07clTfM8uHO3W71dAxYRXQwUA7GtJ4cziB-DD8MX7NJeYJ1pw4DiVjyBEGcWxzBprI-EHb=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2cj-wOafAlbW0Y6c73-Ls1lzsUZTEFv69JvtZGtxLeiaz1WLTbnE2r0H4vDb44JbTt6nq0Qkx0a10MJE_T0WPdJ1cFIzq54lQ74kWI2GfFVETQqwyXMCvu2sYG0yO-GSOhcBkzlwQPOq40=w300-h225-p-k-no"
戴睿廷,5,6 個月前,湯頭濃郁不膩，麵條Q彈有勁，叉燒超級軟嫩！每一口都很滿足，下次一定還會再來！,https://lh3.googleusercontent.com/grass-cs/ANxoTn0qJiTy45ZtRZMeGp9TuSb-_n3T9ynK8HBImM3R0FAaBNK6UEekibt9GBY6aGmMDhxseLrv_DUvWI8PSB4BngR_5z5WK5CO44xtdxNPRHECHT7YV8ZgfwJJTOqBpdMZoo-vw7HNoD8pjOI5=w600-h450-p-k-no
黃微淨,5,7 個月前,"今天點的是松露拉麵😋
松露的味道非常濃郁
湯頭也很乾淨不會死鹹 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1FURCAXPd_0t8UMZ-jWVACeVwseaVoachAc-E9_TgClMdUBIExT5vouYKJdQRpo_xSEuxZppDYiNcb1CAI1sWPwDkYRCiUSHDxErCtO3KkS_l2vMF_0w0bFeZDfkWAut1xSgBP3tDxwH6a=w600-h450-p-k-no
宥程,4,5 個月前,還不錯吃！165的雞白拉麵味道濃厚氛圍明亮上餐速度蠻快的！以後有機會會再回購,https://lh3.googleusercontent.com/grass-cs/ANxoTn0mZABixWz17-Z4TIPhGPmg90hc1x4Xqw6D16CnTD0fev94bRILXu5Qq21G30SZkwADqcETV4W3IFyBOwALDwM-iCCyxK2squh80g8nrL6mNECP5mezEpM1PY0H_SJXDtWyjdaDOFxPzEgB=w600-h450-p-k-no
JI SH,5,2 個月前,很喜歡在這裡用餐的感覺，用料實在，味道也不會有那種套水的感覺，甜點更是優秀！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3AX9wgh9aNYaj1nBYfLHC1xBBuI6ynIEu6Dyy2vCJeh_aIPZoLfojNJR4xu5NBKIz5IsAwy0Dnxp9nvadASUnt_k4sgNuSErtyLQFPTh6pWWmjJC4wZfUS38RAVOhjtplzB_dMZI-OEA28=w600-h450-p-k-no
kj xiao,5,2 個月前,"初訪
環境乾淨
假日晚餐沒怎麼等候就入座用餐
甜品、飲水、調料皆自助很方便",https://lh3.googleusercontent.com/grass-cs/ANxoTn1R2ZHvt4XkCvFAhRq8LUInlR7baBBY8SeKzB_hXmWtT1PO1hQ8M9vtc-1YMgeTBYrU7ZkLuQDzWh8D6HWmi4VZqURRoravFJ7hDF5pvQQaMTnOkk1SkQRTdLpr1xNs289QdD0YmyyuqZq0=w600-h450-p-k-no
楊一心,5,6 個月前,麵和豆花仙草都吃到飽，價格不高味道不馬虎，高CP值優店！,https://lh3.googleusercontent.com/grass-cs/ANxoTn2crsQ_puZnW4fk1XtbomLo4wIGQuuU3d46YsjIwR2WtHTsPDNh-HWihpsOv0yyN0MWchEK74yp071VkEBS0wMZHZgnpGglZV_-RDH3rh7mcpODqUGHfCqxrQFcRZgEC_g-vEo6a1UpuSfJ=w600-h450-p-k-no
蕭逸滕,5,3 個月前,價錢很符合餐點，我點雞白湯拉麵，正常鹹，湯頭相當濃郁，湯頭很順口好喝，麵的部分相當特別，很像泡麵拉麵的感覺！,https://lh3.googleusercontent.com/grass-cs/ANxoTn37KO0NbDPxmFlZjZZoJFwCheB27JitKVuHBXf2E1NFbKBu1p7YiTTWongRKz9wcFJnjM3EMP4vg8qpdOBmkhbeq90Uofhq9fXzC-tx5hEzbmbp72l6kkf-aH3kqUoe5ZgFSl8X1x_Y01e-=w600-h450-p-k-no
吳秉軒,5,2 個月前,"很好吃 日本鹹很剛好
好吃便宜划算
甜品還30元吃到飽",https://lh3.googleusercontent.com/grass-cs/ANxoTn1YWnh0Neo5jjYzlYBV8TzvetBbzW9givJOHssaomICT0lTx72vRasJ-pCBFLvF_mf5Vjjlb8v0s-E3x1qI8b8srCZXcZ8_zCpOgwVPi7ba2osRYPV_WPITugnZYQQkd0_oSoADGW4bIf26=w600-h450-p-k-no
侯欣妤,5,2 個月前,"好吃的平價拉麵！
昨天到店用餐，外面排隊點餐人有點多，一名男性店員出來主動問我要不要先進去坐，然而我卻忘記自己是個懷孕33週的孕婦，心想我還沒付錢啊？！連忙拒絕他的好意😂
回家回想起來心裡暖暖的🥰 …",
P Liu,5,上次編輯：4 個月前,"口味很好～湯頭調味好喝
叉燒肥瘦適中
可以免費加麵！CP值滿分",https://lh3.googleusercontent.com/grass-cs/ANxoTn0cLkSdtQUyhJUjjxy9Tfkfqj4zWIBQoe92jNfaIU5PBdAwyDHAhZBlbuu4gWpkqdGEzWqwkCyML6DXNHs32iCuUhbmbtDy1Og10kVYNma0XH2fDZxo7dZgtR2coWiB8pptjsWEZh1oGiWW=w600-h450-p-k-no
Rosalind Lee,4,8 個月前,基本上沒有什麼雷的品項，湯頭中規中矩但感覺出經營的用心，沒有什麼好挑剔的，以這個價位來說很划算了。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3V6YPPapaRCTF6bK5ILkNLV5AAYNdW40_hpa42vuadcNXlIwG5_gKUrShJ3aCEKiSdbqMcILRc1mWuLYTQdmDhTLdZBwZ7vBm_8x4cAsTY9AYKjlYpM7MrLK0VM8E_y2RxBhihtVfgI2E=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1UFTWBw7yWbNe85arQBuNKBA_twk2JfE7SwctckvQXx6bJgqoPy0W2ckw0ZQOgCtz9ubXM5V1xNPAzszu9ZKci6qQiJnmWZDGHmzWYdpL5BavKW7EKmiNb_6LprYFYnyoyzDSdM0m5Qxul=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn19GJEMHfAaieYpxAzSXNqN50z2S41hY6z4NcgpZfUcrl6kD22sIwMEpU8LcpO4QAJg5ailAQtJRGHHZlzNcBmwWMWS2U0R5tQkT6iYGqTd_eSj_8wLe5e5MRcyVjrZ8BVubXseiql7IfU8=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Ufj0rNAPTI-Jv1VNLMn2c9JwXxkLOILlAEcZqr9bK7nS4P7Jq7EdniddpJdIzzY4-jpmZwzope4NEF1rFHT3I0wwio6T7knuTlgE8hvZEL9CDpwNZwSzGVmsMaNx4tZXAptuc01Kelh50=w300-h225-p-k-no"
小魔女 Do Re Mi,5,2 個月前,"師大商圈CP值高拉麵店
店面乾淨明亮，還有醬料區可以自助加辣加蒜超讚（蒜女超愛）",https://lh3.googleusercontent.com/grass-cs/ANxoTn1h0cJKHeQu1DUJF4qzThynGZaUb0pFeVXHcAT2cUgH2A4PAe1XAuS9b9X4oFekc2sbTbphNfEqRlLTrsq-DJXooL_jLPGjWnr4mOiYjhCeJMsqmDx3HaGpb_JLz075pxuOhsIBH8psXtIl=w600-h450-p-k-no
Anna Liang,4,9 個月前,"出餐很快
甜品+30吃到飽
豚骨胡椒有點辣，但還不錯 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3EpFskJJ_WbpYQhrOPOEDh86oo1-NWM3xQq6N_BxxaIKIOtqXBoeTKsIoqlGsg31a9m-yl9DO-yy923sDob-oKyykKDL1neY-6O4smYxHHgVN04V-9D3unkj_UuSnjUM15G1AOxtG-2jsr=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Hbh6YWmHzva9FDgEtNQx6jIezx7GT48MsFHdAhfo7LbbQbcQN8ocEEybogxtd7OEJSffEdhRDj1pQJUVbHivFJSSsct8ecPyfb1zncVQdPJ5tkGHywijRFYL8iUy_Khw2s8h36PLfnS25=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3mdWHCjNHfFT5FcQZ7sBKGqtYXCX5bwyERVi7jzfVJEyUqir-O9d9TgX0oRMxt6kOP63bvky39kNnw4GLs_PY0V7pWwcr2tW8MLcE2u3pVsyDo7pYtbsyD1TCwWATdZb6zu4Nlxt2qPRSW=w300-h225-p-k-no"
QQ饅頭,5,2 個月前,"因為太餓了 已經開吃
湯頭美味 麵條好好吃🤤 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn09T4hbb9cr5SoEqCGCrupUBq23QCI87T75m5j7vfbYwOLlEy5ayFzq02nJ7io5JP0ViNWb9kY_ps21Z-y55FqwacRHviwfB0uyT2wEjnDoy0CDGe4KG0EPvn6Kkf-PngggNKphm7PkEQM=w600-h450-p-k-no
Wendy C,5,10 個月前,"拉麵很不錯吃！
豆花吃到飽也是很划算
新開的店環境很舒適 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2TwRhatopQadIadnYkts_LCSSTYiy2HssRqdBFE21DYoPFF1GHYByscuTrPuneYKXNzekWsakhoClc8inESb-poxmXryjSL3QVRFSe_LD7fMML66wl_5sFqnCx30kR56VhD8ks6Q5GDmGg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn25KYSA4JskjSXME1vBZoSGmRO2yCw4RbBWb5iB3a-xks7jb5H-CgIuvgkHS2pWLbUea5IVCJ70jCGANsetnnWb-pETG6xH6aL7q-h5ZKkwtz_rycALCfnPN3WMZsNtEOIm3WzTgaWd4-og=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Wt0pAyHfK7m2Ij9Q2rEVP50yv1vH-L_jGFhAgPlFeL-NXRFOKPs7crpXVuEHPnEHWf_s9F4Bhq72qpQruYqi-7metp6zQjtrs73aOIx3FI58M84DVjckOwTlGzLdR7p0TF5WGA676AXQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1H2PjVGJ4JkE73MN-VNlBe8ZhKwzIYO_zANNhhPKDJ9vpehqBqAdslAdLpafdgLGWqn0JPdfz_mLNCRN7W8unVz-PDMmkzai_dDToGuDH4rSJVxmrMM_Z5w2vY59cnufspYu8GGcfUH_jO=w300-h225-p-k-no"
瑜,5,2 個月前,"湯頭很濃郁 用餐環境佳
小菜的調味也很棒",https://lh3.googleusercontent.com/grass-cs/ANxoTn2jlkMgA3MAmBjDwfghZ29mfBKdWAwr1Zm_zn1UBGkNB7f5-FQoziGUhdPzCKDTaruxAsM1C1B4LYym3j4JN0jfsnfQMf8xTPP91VqGa_PTO3xUGMf--h6Mt6_QF5kniqKsDjICV4Yw0EU=w600-h450-p-k-no
凜奈夜,5,5 個月前,很喜歡來吃，分享消費心得可以加麵，甜品有仙草和豆花，都不錯吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn0TndgR9vJKQBmIQnAfjoQ_ahagJsM4obI8ukFnYhjzy1-gek9xHmkS8ArOo7CR8dBBA8qRCmWmyoh9T-I1QrX4uynKi6wCseQlXyl5h_4R_lmy7iaWDaI1_kjBCjY6s2OhOEMupQW5j5E=w600-h450-p-k-no
jerrylin2002,5,3 個月前,拉麵CP值很高，小菜也很豐富，推！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3F00zBcR3iwQVwZZlZAm2D7CTf6SopuibL1ErcMJWz_CwBtRhrJBBoAAO_por-AjILbJ3Vn9JP65-HPDKhtPNqBC5b3MLUmRDwcYRlun-LpUVOhaP46-jbpJHwLFpaKj7-gQyJJU5etxE=w600-h450-p-k-no
Hen C,5,5 個月前,店員服務態度好，還有加麵服務店員會親自幫你加麵，而且醬油口味的湯不會膩,https://lh3.googleusercontent.com/grass-cs/ANxoTn2eNDEvLAeMM6PzJp3CNTNtKIkBF9bxHqcBF9S7kJxgzfb2-Gm6Qmj7ntfhBR55yujYToCxg0xqaBH5MGsKFBlWa61dRtKhcrwzKddkXJvSBN8JXMbPmV_6omchBzZqkxbipDPV4HNl8Z-e=w600-h450-p-k-no
monica Revelation,5,5 個月前,小孩覺得很好吃他說湯頭又濃又清爽 叉燒入口即化 雞白豚拉麵 甜點也不錯,https://lh3.googleusercontent.com/grass-cs/ANxoTn3efZoqBaaU7D3eh0SssOM9cLtCg0TkJ6IkqTc9ra6t88MruyfFQLeKUg6A-EUkKttV4Hz74NoRWgr8tgPwGPYuP0hv-ADwfdHlU33u6IY-zTau4GHSqW5IEeBUxdfGPXo8ItPDZe_KxUEW=w600-h450-p-k-no
古宇鎕,5,3 個月前,麵條口感細緻滑順濃郁香醇，好吃到沒話說，會一直想來享用好吃的拉麵,https://lh3.googleusercontent.com/grass-cs/ANxoTn2V6MY_jw0rcgS32b8ZBUU8Ppzbsb9VLRW_G6blM6YQRK3Mb42h3TuYVx895r_kFqj9xv4WgjmDSTBJmgsJGwx1vaXgZqjGwzeece8ABobiD5WlYumw73lk31zgB-kyEe6anvmwpW069fcu=w600-h450-p-k-no
貴貴,5,9 個月前,"麵好好吃，松露湯頭甜美
重點是甜點吃到飽😍😳
豆花綿密可口，又不會太甜 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1V2lL1tsIBZvNB-3EZ8Gbxb3nw7RfChWn_CGoUFP5_i2LRB_QTOpxQmw9mCyY2Se7LzZOiV-oCR82TnTYwQIAvgGdaHhVtQFF_le_eD5JPi8RPVzRssDhVYF_RlK92VGxxWBAXciiqaAKQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn01NUPovwzyiZtuazvG22QHQQVitL6QwCeWrN_Zd4KWx8eiJouZVNl2xAqeAukZVRMcapwvLCrx792C7n7xhiZnbmPBCc029NDB7JRVnF4ZIzmRDK4gEbvbB6onFRrmzwGjY2QEXByHTgsm=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0DwxZkpROOpYOrwjMbe1Z8awI7WNCDu89o6DrM5X8oizq-Y5Vgz_RMgaJDIj41DhgYt2BDk8mQewG1eGJSeajjciAivvyDNIti4nkrBxI4WX9g5DVjHL2TVmlXyc7a-MKnLfzi3aNU43N4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0W0xm28l5HyMYvnK1E5rxVYqQl8Tk3LcRrZ0HDzbqpdB0ntDElwf7YCC--wRD28cGfkKRKIkfERaWI1LLX1CPMyAo3ATRGmWXtiOAoNORkjAdEjNt-kx9McF6Mgc0ZIJYK1eVeBiM8nLKZ=w300-h225-p-k-no"
趙振安,5,3 個月前,這個價位我給滿分 真的不需要太厲害的裝潢 這樣就足夠了,https://lh3.googleusercontent.com/grass-cs/ANxoTn1WHMHBZ-Gt2dJ-vhUoAh5-duIKYVtJ-Y6Yvi6DMKGPEHNuKn7EgJ0ZzW2aVM2kN0plmiliKszHZLB4-9OFguESQK88kKOMMesxr1xFBfR0YEB_pT96cnTeTciz3JHQt2a7Aew5n_zN4Wk=w600-h450-p-k-no
許淳翔,3,10 個月前,甜點品質穩定，但麵條有股乾麵粉的怪味…剛好經過若拉麵品質還穩定可以考慮再訪,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0xchu0GHDHtTCUisigOR0ZnmuMl4-jLn0hF6h7WCp1LoAUfQZTWNHoqsQiZ7WVjls820YW5mE0pfM9MrvuTDWqs2GxwSUsoIdSXaoiCWfrSgugz6isSw8ixmqpaGVA29DWOwJvxDYzqoU8=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0joeCrmppx1zrcRehLtPDZ31TAl3fWQ0Np0qMtRkEBp0KZ9rjYNbKx9BsYxuQBGQAX4EYFXCVBXktf5oNdveRGrNJbYpz8bmPuFlJYo5o9B1ZnY2d1aHKywBdk1iBxArrckSv440h5jdEb=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0ZTA2jIo469hgWLKivTUHKGZeyVyUi-AdnqNHCjHYhdX004SmsIht6FP1FflxVAqhQMJC1bL6u98KTEmpo1e8kPWl988_LmTLWNuXUOL_9r9pblDidyr63n5T9Lk2IU7Mc2U8LACG0Np5H=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2TDcSspHMS5itUmeGrFlpRSuzvCeE4YQlyGjOpJUdwmGp7SWW1DKoTlVxKpq-OUhcXaL4ZZllSogQcJAmd8HkCG4fIyrIx3kGmhrTlIpbK6Vx7DHGEMl5tUVaLm7SBV_9Lkhr0087Eqvf6=w300-h225-p-k-no"
小蘋果,5,9 個月前,"✨ 好呷拉麵（師大） ✨
🍜 拉麵加甜點吃到飽，竟然不到 200 元！雙北拉麵控快收藏！這間主打現場炙燒叉燒、天然系甜點吃到飽，C/P值超級高。😍 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2DnvFLxL8JpaJVbIgxt-9We6EgJ8kZ7tZpI91YRjyRKG3iHEZpFmz7dG9j3FS9Xbdg18BMrOkXufniQw9yWvkwI19mdSMkUkz9LDxcBYsstOfnRtKomnXsS-AtL4gDOhfDWfmiO7zKWPif=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2sgrJfPA6ds23flvQXt7DTl8aOXCVRuWuWH500y0af33WBH5yhvlSspeWnMsqU3IvwlMDqhscl_SB_1WBZttCk59k3MWno2o6balYYM_IT8ytsugDmBsj2xpfNhR08zaUg334Y8qspGBkd=w300-h450-p-k-no"
CHEN LEO,5,2 個月前,雞白湯拉麵不錯，豆花和仙草好吃,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1ZD4RJqVBVmt_zOnn5mCxv0dLDScszRhhZthzo6aT6d5m6a6E8023bAD0RrYCHzVZAhyiCt3HzS8AUnBVv885RMgmKyL0YMaPxITY4gLO24lKNsFwEIcl8WbMe75Aj5DdQhXvjjjiJFyw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Z4AZANr628RjjW90TZk-GiLNdc-NU9Mcq9i0_2Cd-1FjNHKBleFwddaYHtlpkT-AufsEX5mztNo4dbgXeypEefubAsEjTjZHd-oXAC2U6r4F_YgbrVZnAGViMYkWV6XwnlSrUjf3fNEw=w300-h450-p-k-no"
W Ethan,5,2 個月前,頭湯香醇濃厚，而且店內氣氛令人舒心~以後會常常來😳 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn1odYC66pvMKhZztago0GqLv9UN2YapfjHNHDdkvKdMhzNh6YJiXW1eUvoMeBtwzoTZfSGj2lQl-7-HyJ2wYgyQvcwrue4C_an-C0tHCoYP34n1RCbIT8eUNPEn6mjX_yEWLxy8J5tckPM=w600-h450-p-k-no
Ms. Matata,5,8 個月前,辣味的拉麵超級好吃！不會辣喉嚨，重點是竟然有甜品吃到飽的部分，食在讓人驚艷,https://lh3.googleusercontent.com/grass-cs/ANxoTn3HXUHnkQCqQ6Ps9SXD8IXp1tHQ76HLabbBeVE8snrslsxVEnfsNHs2K6q2O14YjNJDDpNM5WzU887tbcYq6OqhWXzYoD86daLgS7XxrHkdcbflCuyZFHJXiMTZVY6saTxJdWsKKrX1RX1V=w600-h450-p-k-no
HHL,5,4 個月前,九歲的孩子吃到整碗醬油拉麵都吃完了，還想續麵🥳 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn0gt68FReW63lh59iwArhVfhJKj48FlHl2hKzQWhG_9fPhdYWFDgKilfEfiHhKTHlVQhF3WNdjw845qD_U7X22tMzkBxEDf24hDWlLNPTr9cmF0bsdEntk14a9hP4yu9k0RVmbZM8xMrXRs=w600-h450-p-k-no
翠竹,5,11 個月前,"沒蹭到五星活動 可惡啊
拉麵155 甜品吃到飽資格30
假設外面賣一碗20 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0tsM6ag8TbfNY7bfOZvr5LPS9RNVAA1Cs_KzD9vab21gXrO5l8dSNM2pmCISQHXSMhZ4dKj5pe3hD9Rdkw-3i2DCj269miKTNZnFFLWgiM4fM0-3pqB_wqh401o0iwz6CIt5J9=w600-h450-p-k-no
Esther,1,11 個月前,"6/1 19:05
到師大店用餐
點了隱藏版青柚胡椒 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Y-JnhRnddI-Bg_iZFdA9i3tWprmxswfRq6lWtcQ5anfHtiSexA4tqRxOgufkGfZ1tysoln3JyV4NEQkg4A-NqBsa8v4qYf34IzzWd8N5Xn1yoqrz40L6qpCYtmOS9mF5iXVCv=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2nFvWMrktfJkCV3t7PlKMHdNiUk-7HKtNCJrEjft9HbV9vslxPEBNMBzZT0eUHotBQNA4aDxVOpOG1lzxocQE66Xdzp2CnJrUzHJyGj1qSXDh5OAN6MFOnF8QC4uxV-mG79GJyQQ=w300-h450-p-k-no"
柯科柯,4,10 個月前,"師大夜市新開的拉麵店。
醬油拉麵和雞白拉麵，湯底喝起來順口，麵條好吃！只是朋友說乾拌麵太鹹了，加多半球味道就好一點了。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3qDHxbt8heAqS6zZE0_6tO6A6dM_5_Rw9CvqKV6ITyt6MIGvpH6DIag1xPlNiMBLlqKoroN2amIXP1-u9FU4_rJ3NWVrfach6m0l9I38BGGMlys_AfxM7q50Betz8_87X8pWNElA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1LCVX_emeyHu2pVX_vpR04aNaMRZplDkT4bUohHO5VlLQZx5PjUIJ9ginsWETys9dkRhd95AxsJPop1z6uqOXIKL1r-RvBjOCGDdlCEAlDnjzbjJVkcomL7s7oalMIPD3r9uYM-A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3XYEK19qm7RyG5c6dq6xW4UdmP__XJ8yoB6GnovJPSaiKa4l1sGZl3droL-dfQY284DPuVN1BtLMN0eWsvAEC8TWL4jyBQQsGoHK8WwOY4nud62KPNFGKi0QfObSWr-s_dJEXw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3TLIR-aY534oSN7zbr89mE8txrg3odovFkue5ZAzShrGNxvyYwd9nRFg9m4fJEtjyKQ5O47rYre0nncj_zfhM0osB0ZdESrudMZZKUWU_GUGtsUYrU93EDIK-sfUJlgN2u=w300-h225-p-k-no"
Ameily,5,2 個月前,好吃性價比高，上菜速度超快，已經回訪多次！,https://lh3.googleusercontent.com/grass-cs/ANxoTn1QNWpJkEc93-NqASESnOLLe_2e7z-liHbIuWR_cHS2a9NtgA4LqI7PzPkkIG3BxQi9KO3GeXQ3dPSz2DDjLfvzZ9NbM4mTyVjnM3PEETRIuLv5veZmMbFxYHh-XPyrQSeC_j8gCWw5Xew=w600-h450-p-k-no
少少,5,4 個月前,"東西不錯吃 環境乾淨 還有$30 豆花吃到飽
免費續麵 CP值超高  會2訪",https://lh3.googleusercontent.com/grass-cs/ANxoTn1rgYhp5WcvTDE7-qmPmvEdABSKmQSSS3rE3Tab3_WAXYG2cjG9Rc7bBbG7HwV9gHP0fLO5m3ocB7BqBhxPp9rIx_B_SG3VjRanhHiQYprCLbp9ZPsatPtLySXrwzLBXCywj_BL_4-d8Dw=w600-h450-p-k-no
John Yang,5,10 個月前,"柚子胡椒拉麵🍜湯頭濃郁，柚香清爽
有點小辣但很過癮，配上豆花吃到飽
DIY甜度可以自己調整，舒服 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2GBabAgAmtTHN8_9bI7CxOjdWQZEp6UNIBPVwRanHnicoR2ZIGbNZz2OgD2wmPuceMphkeD2xwClzgOqD6KmqU0WZA5-sLNmWmvbMv6KN8WH6g9j7Gz8oxL8YG_gkcAprJ03B6BkN1wNsX=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1b76Dz0TxRtWbJdCsn1PNe-D1IN_vgfulvhMh9r6t7wsGwkN8Kfhld0_C7Yu-IM_dtCGu5GVOdHmBkpzS4c4P_uQX2iNv6dlpN_r6xc9EYBykU4aHXMHeOlMALlOENf6zWW_UiGWtAQrI=w300-h450-p-k-no"
Vettel Tsai,1,8 個月前,"叉燒垃麵 普通
附近有更好的選擇
店內給google map評論送一球麵",https://lh3.googleusercontent.com/grass-cs/ANxoTn2YWWbvm4nGRWSd_kge4H0_xX6T2mjBvpUUh6gbBVoy76MOuR9b0mH8R0YWk36c-fqcm05ZpORiYLNqokF_rVvK56Ivna_DFy7MDI0hJ3lFjcXKROOMlQrsueY7b9fTPvVHoEa249R6vIWx=w600-h450-p-k-no
c c,5,7 個月前,"來不及拍 喝到一口湯直接好吃到光盤
雞白湯真的很濃郁很好喝
第一次來但以後也會一直再回訪 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1LFnz9XwRclZmCDwujLyZP3e60vZjQEVq6C4XgPxcClEWjnxTaOHR4CPUXas4gt8uo-2EjYc8Dt6HouHKTPSHvqUT7uMraumKHqc7EqyyxLUt2bLGvaMUqmn2SzuasPewFCjXPaZynXCA5=w600-h450-p-k-no
Hank Liao,5,4 個月前,湯頭很不錯，但豬肉的豬味有點重，但其餘好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn3If55SNsPua8a_M3W4B6xD9VoHawEHy3aLE2pG5qbDR6lhw3skmEt76UM6E2EVlqIUeK_Bptzh0-W-4BG1V_-pd6fYqPG3bnHPwPEXDgoUPQPgtQoosWGseSPOPQb1g-luV16e7rqW9XrZ=w600-h450-p-k-no
魏子洋,5,4 個月前,還不錯喔說真的 30塊還有免費續的甜品 不錯,https://lh3.googleusercontent.com/grass-cs/ANxoTn1H99C2ieLizGv6XlyOiff5ZoZ9JxOjppYqKA3AQFqnQshs9v7eDaVPSyu6PzQncRcQ0iHmVVZPI6KfKfoNWojwRxLGqPiFj5e5MzA6ckS7583-omkSsP3oNQcImE1ZTMvcPakvgywt4DzC=w600-h450-p-k-no
Wendy Tsai,5,2 個月前,拉麵很好吃 湯頭鮮美 小朋友也很愛,https://lh3.googleusercontent.com/grass-cs/ANxoTn2loZbrGwPdsp1Qpz20teTOCo4zdNnwGGQrZecl8elstNyOHdTzbmpWXUhYvONwsqcw6fGrXvy6GeRVIxHV5N7CQg4Z6OWCEOQGAH7CF9sttAIPSHohAGRhFjs5PZafTAOLz2B8-BZpYxYl=w600-h450-p-k-no
Jean Kuo,4,7 個月前,"麵份量偏少，但還不錯吃
吃甜點要+30，不是免費，但還不錯吃
甜點區後面員工區有人在抽煙",https://lh3.googleusercontent.com/grass-cs/ANxoTn0I5YtulMYzrXXnmzFf1CoFKI1N46pyrn2LavP5mnbF8TwDqn5zoCpVRP_AnJImFqI7cDUsL6XxbyBQA1roJMIUR4j2PYdIZpwey60LEBGIN2s2UtzTq-a-jkpzgyCYc9wAz9XY_Za5FXE=w600-h450-p-k-no
